open,high,low,close,volume,open_time,close_time,MACD,MACD_signal,MACD_hist,CCI,CCI_scaled,CCI_wma,INV1,RSI,RSI_scaled,RSI_wma,INV2,lowest_low,highest_high,stoch,stoch_scaled,stoch_wma,INVLine,AVINV,Fibonacci_236,Fibonacci_382,Fibonacci_50,Fibonacci_618,Fibonacci_786,macd_signal,buy_signal,sell_signal
0.1355,0.13681,0.12779,0.13161,362912101.0,2024-10-25 23:00:00+03:00,2024-10-26 02:59:59.999000+03:00,,,,,,,,,,,,,,,,,,,,,,,,Hold (Hala Buy),False,False
0.13161,0.13423,0.13071,0.13368,234208308.0,2024-10-26 03:00:00+03:00,2024-10-26 06:59:59.999000+03:00,,,,,,,,,,,,,,,,,,,,,,,,Hold (Hala Buy),False,False
0.1337,0.13508,0.13322,0.1344,93022779.0,2024-10-26 07:00:00+03:00,2024-10-26 10:59:59.999000+03:00,,,,,,,,,,,,,,,,,,,,,,,,Hold (Hala Buy),False,False
0.13441,0.13554,0.13435,0.13509,63903428.0,2024-10-26 11:00:00+03:00,2024-10-26 14:59:59.999000+03:00,,,,,,,,,,,,,,,,,,,,,,,,Hold (Hala Buy),False,False
0.13509,0.1354,0.13209,0.13354,143997108.0,2024-10-26 15:00:00+03:00,2024-10-26 18:59:59.999000+03:00,,,,-6.3357173503474495,-0.1583929337586862,,,69.18489065606357,1.9184890656063571,,,0.12779,0.13681,63.747228381374775,1.3747228381374776,,,,,,,,,Hold (Hala Buy),False,False
0.13354,0.13822,0.13328,0.13628,157814034.0,2024-10-26 19:00:00+03:00,2024-10-26 22:59:59.999000+03:00,,,,99.57597245244644,2.489399311311161,,,80.0514800514801,3.00514800514801,,,0.13071,0.13822,74.16777629826908,2.4167776298269077,,,,,,,,,Hold (Hala Buy),False,False
0.13629,0.13797,0.13615,0.13747,73489505.0,2024-10-26 23:00:00+03:00,2024-10-27 02:59:59.999000+03:00,,,,90.94687911342812,2.273671977835703,,,77.50362844702475,2.7503628447024755,,,0.13209,0.13822,87.76508972267536,3.776508972267536,,,,,,,,,Hold (Hala Buy),False,False
0.13747,0.13872,0.13607,0.13816,101635160.0,2024-10-27 03:00:00+03:00,2024-10-27 06:59:59.999000+03:00,,,,73.84815783551406,1.8462039458878516,,,77.40524781341115,2.740524781341115,,,0.13209,0.13872,91.55354449472088,4.155354449472088,,,,,,,,,Hold (Hala Buy),False,False
0.13817,0.13872,0.13766,0.13821,58641376.0,2024-10-27 07:00:00+03:00,2024-10-27 10:59:59.999000+03:00,,,,50.610703248570054,1.2652675812142515,,,75.08038585209012,2.508038585209012,,,0.13209,0.13872,92.30769230769216,4.230769230769215,,,,,,,,,Hold (Hala Buy),False,False
0.13821,0.1386,0.13664,0.13734,109129042.0,2024-10-27 11:00:00+03:00,2024-10-27 14:59:59.999000+03:00,,,,-12.936603587462242,-0.3234150896865561,,,84.2960288808663,3.4296028880866305,,,0.13328,0.13872,74.63235294117611,2.463235294117611,,,,,,,,,Hold (Hala Buy),False,False
0.13735,0.14117,0.13735,0.14101,185977601.0,2024-10-27 15:00:00+03:00,2024-10-27 18:59:59.999000+03:00,,,,115.03504217367272,2.875876054341818,,,86.55332302936617,3.655332302936617,,,0.13607,0.14117,96.86274509803934,4.686274509803934,,,,,,,,,Hold (Hala Buy),False,False
0.14102,0.14426,0.14042,0.1413,398277814.0,2024-10-27 19:00:00+03:00,2024-10-27 22:59:59.999000+03:00,,,,76.89934925306542,1.9224837313266356,,,84.38061041292627,3.4380610412926274,,,0.13607,0.14426,63.85836385836399,1.385836385836399,,,,,,,,,Hold (Hala Buy),False,False
0.1413,0.14631,0.14061,0.14426,244941941.0,2024-10-27 23:00:00+03:00,2024-10-28 02:59:59.999000+03:00,,,,93.01159021015177,2.3252897552537943,1.612931592636219,0.9235920762431484,88.90306122448969,3.890306122448969,3.0373184040857573,0.995409597036292,0.13664,0.14631,78.80041365046536,2.880041365046536,3.041057852808634,0.9954437222097584,0.9714817984963996,,,,,,Hold (Hala Buy),False,False
0.14427,0.14636,0.14115,0.14321,344864036.0,2024-10-28 03:00:00+03:00,2024-10-28 06:59:59.999000+03:00,,,,44.92400515892102,1.1231001289730256,1.7553197107175205,0.9419779633880716,78.28054298642532,2.828054298642532,3.138381207756443,0.9962481001726586,0.13664,0.14636,67.59259259259267,1.7592592592592666,3.083784121822166,0.99581611566174,0.9780140597408234,,,,,,Hold (Hala Buy),False,False
0.14321,0.14543,0.14188,0.14344,290957404.0,2024-10-28 07:00:00+03:00,2024-10-28 10:59:59.999000+03:00,,,,37.42633758092874,0.9356584395232184,1.5826818360744157,0.9190196864524484,87.19512195121959,3.7195121951219594,3.2177550066424376,0.9967979534892674,0.13735,0.14636,67.59156492785814,1.7591564927858143,3.0107151065953777,0.9951593501043146,0.9703256633486768,,,,,,Hold (Hala Buy),False,False
0.14345,0.14699,0.14217,0.14565,275145560.0,2024-10-28 11:00:00+03:00,2024-10-28 14:59:59.999000+03:00,,,,87.17323786108636,2.179330946527159,1.5721994992623554,0.9173749171944418,84.42136498516327,3.4421364985163265,3.2946187459550877,0.9972536003818632,0.14042,0.14699,79.60426179604256,2.960426179604257,2.920039240743902,0.9941996423146195,0.9696093866303084,,,,,,Hold (Hala Buy),False,False
0.14565,0.15139,0.1451,0.14798,764046056.0,2024-10-28 15:00:00+03:00,2024-10-28 18:59:59.999000+03:00,,,,104.22061215741137,2.6055153039352845,1.6565674279342923,0.929753350020878,88.04100227790435,3.804100227790435,3.412793795560568,0.9978310789770318,0.14061,0.15139,68.3673469387755,1.83673469387755,2.6624148234556206,0.9903088272217598,0.9726310854065564,,,,,,Hold (Hala Buy),False,False
0.14797,0.162,0.14788,0.15837,916357636.0,2024-10-28 19:00:00+03:00,2024-10-28 22:59:59.999000+03:00,,,,113.4269299603656,2.8356732490091403,1.8310569465781683,0.9499293734862582,93.52251696483656,4.3522516964836555,3.617706363479973,0.9985598181616137,0.14115,0.162,82.58992805755399,3.2589928057553994,2.5544396651207517,0.9879868910873228,0.9788253609117316,,,,,,Hold (Hala Buy),False,False
0.15838,0.16261,0.15654,0.16146,632490575.0,2024-10-28 23:00:00+03:00,2024-10-29 02:59:59.999000+03:00,,,,83.6895189864666,2.092237974661665,2.09946284261686,0.9704206453696752,100.0,5.0,3.7921949314703465,0.99898386684269,0.14188,0.16261,94.45248432223823,4.445248432223825,2.7746633471325532,0.992249996953333,0.9872181697218996,,,,,,Hold (Hala Buy),False,False
0.16145,0.1691,0.16054,0.16719,892189755.0,2024-10-29 03:00:00+03:00,2024-10-29 06:59:59.999000+03:00,,,,80.93248204108598,2.0233120510271494,2.0047335089152303,0.9643604847769988,100.0,5.0,3.9416024533662783,0.9992462385941612,0.14217,0.1691,92.90753806164132,4.290753806164132,2.730716602283686,0.991541001499187,0.985049241623449,,,,,,Hold (Hala Buy),False,False
0.1672,0.16753,0.16329,0.16475,478304994.0,2024-10-29 07:00:00+03:00,2024-10-29 10:59:59.999000+03:00,,,,42.808167482215616,1.0702041870553904,1.9100357817739808,0.9570884256835392,89.82485404503754,3.982485404503754,4.002094049278626,0.9993321018878796,0.1451,0.1691,81.87500000000003,3.187500000000003,2.930901448301865,0.9943239390489642,0.9835814888734608,,,,,,Hold (Hala Buy),False,False
0.16476,0.16749,0.16355,0.16662,291763266.0,2024-10-29 11:00:00+03:00,2024-10-29 14:59:59.999000+03:00,,,,52.78150556928686,1.3195376392321716,1.798285546660467,0.9466281783496132,89.62585034013605,3.9625850340136055,4.010125039452474,0.999342740461768,0.14788,0.1691,88.31291234684255,3.8312912346842554,3.036595878261611,0.9954029741297398,0.980457964313707,,,,,,Hold (Hala Buy),False,False
0.16663,0.17317,0.16459,0.17279,619147976.0,2024-10-29 15:00:00+03:00,2024-10-29 18:59:59.999000+03:00,,,,100.3329780868916,2.5083244521722903,1.9521993603492744,0.960490108602818,87.35751295336787,3.735751295336787,4.110980261307391,0.999462768788004,0.15654,0.17317,97.71497294046908,4.771497294046909,3.371288993238016,0.9976435751743706,0.9858654841883976,,,,,,Hold (Hala Buy),False,False
0.17279,0.1798,0.16917,0.16978,1077169284.0,2024-10-29 19:00:00+03:00,2024-10-29 22:59:59.999000+03:00,,,,33.18701298015545,0.8296753245038864,1.9404234586804592,0.9595675701092972,71.64412070759622,2.1644120707596217,3.938191358600465,0.999241080668116,0.16054,0.1798,47.97507788161993,-0.2024922118380068,3.153328026057592,0.9963583970838598,0.9850556826204244,,,,,,Hold (Hala Buy),False,False
0.16981,0.17678,0.16824,0.17586,509414066.0,2024-10-29 23:00:00+03:00,2024-10-30 02:59:59.999000+03:00,,,,87.32604880459053,2.1831512201147634,1.940847933523527,0.959601187589558,72.15125191619822,2.2151251916198222,3.8018567689452976,0.9990033040799996,0.16329,0.1798,76.13567534827376,2.613567534827377,3.114788176637938,0.9960671759393712,0.9848905558696428,,,,,,Hold (Hala Buy),False,False
0.17586,0.17789,0.17214,0.17494,460399536.0,2024-10-30 03:00:00+03:00,2024-10-30 06:59:59.999000+03:00,0.0102193023150792,,,51.489349344214865,1.2872337336053716,1.79437220348687,0.946220091534101,78.22714681440448,2.822714681440448,3.6928139304619663,0.9987605661663332,0.16355,0.1798,70.09230769230781,2.009230769230782,3.1339544072327414,0.9962147980120184,0.9803984852374842,,,,,,Hold (Hala Buy),False,False
0.17492,0.17787,0.17198,0.17262,321607849.0,2024-10-30 07:00:00+03:00,2024-10-30 10:59:59.999000+03:00,0.0101643516740737,,,-16.318281397149857,-0.4079570349287464,1.4339688386048826,0.8924770634241385,66.21621621621622,1.6216216216216226,3.389410588810629,0.997727355086484,0.16459,0.1798,52.79421433267593,0.2794214332675928,2.8028909214007633,0.9926738450577436,0.9609594211894552,,,,,,Hold (Hala Buy),False,False
0.17262,0.17379,0.1671,0.16813,391167812.0,2024-10-30 11:00:00+03:00,2024-10-30 14:59:59.999000+03:00,0.0096472894718719,,,-83.63323460530107,-2.090830865132527,0.9691834119610832,0.7483452245327378,36.147443519619515,-1.385255648038049,2.679937739028623,0.9906410181537096,0.1671,0.1798,8.110236220472473,-4.188976377952753,1.8435326091589213,0.9511330968663412,0.8967064465175961,,,,,,Hold (Hala Buy),False,False
0.16812,0.17143,0.16468,0.16532,516978708.0,2024-10-30 15:00:00+03:00,2024-10-30 18:59:59.999000+03:00,0.0089080835929745,,,-89.37633136380278,-2.2344082840950694,0.4961033747252812,0.4590471525349616,36.58243080625755,-1.3417569193742451,1.975298081320374,0.9622401684570048,0.16468,0.17789,4.844814534443616,-4.515518546555639,0.8650579033011688,0.6988544651770298,0.7067139287229987,,,,,,Hold (Hala Buy),False,False
0.16533,0.16888,0.16447,0.16744,236786931.0,2024-10-30 19:00:00+03:00,2024-10-30 22:59:59.999000+03:00,0.0083965338748301,,,-37.874561474291,-0.946864036857275,0.2719846831794295,0.2654706188739928,16.745655608214932,-3.325434439178507,1.1633069875779007,0.8221146849417699,0.16447,0.17789,22.13114754098363,-2.786885245901637,0.2012373204232087,0.1985641473973977,0.42871648373772,,,,,,Hold (Hala Buy),False,False
0.16745,0.17087,0.16639,0.16828,240474717.0,2024-10-30 23:00:00+03:00,2024-10-31 02:59:59.999000+03:00,0.0079670686099041,,,-1.95514697838359,-0.0488786744595897,0.1199384261025671,0.1193666024117822,23.529411764705955,-2.6470588235294046,0.4289021145175662,0.4044033816169319,0.16447,0.17787,28.43283582089559,-2.156716417910441,-0.4640968631984241,-0.4334173761918659,0.030117535945616,,,,,,Hold (Hala Buy),False,False
0.16828,0.173,0.16727,0.1704,322988182.0,2024-10-31 03:00:00+03:00,2024-10-31 06:59:59.999000+03:00,0.0077089169794361,,,90.84067770711984,2.2710169426779965,0.0935709250476456,0.0932987907719239,41.033925686591274,-0.8966074313408726,-0.0858044106688404,-0.0855944535866921,0.16447,0.17379,63.62660944206002,1.3626609442060025,-0.8428564576251915,-0.6873190683286475,-0.2265382437144719,,,,,,Hold (Hala Buy),False,False
