open,high,low,close,volume,open_time,close_time,MACD,MACD_signal,MACD_hist,CCI,CCI_scaled,CCI_wma,INV1,RSI,RSI_scaled,RSI_wma,INV2,lowest_low,highest_high,stoch,stoch_scaled,stoch_wma,INVLine,AVINV,Fibonacci_236,Fibonacci_382,Fibonacci_50,Fibonacci_618,Fibonacci_786
0.378,0.3791,0.325,0.3509,40093329.8,2024-10-25 23:00:00+03:00,2024-10-26 02:59:59.999000+03:00,,,,,,,,,,,,,,,,,,,,,,,
0.3509,0.3658,0.3438,0.3573,27348723.17,2024-10-26 03:00:00+03:00,2024-10-26 06:59:59.999000+03:00,,,,,,,,,,,,,,,,,,,,,,,
0.3573,0.3611,0.3526,0.353,8557710.6,2024-10-26 07:00:00+03:00,2024-10-26 10:59:59.999000+03:00,,,,,,,,,,,,,,,,,,,,,,,
0.353,0.3638,0.3526,0.3597,8686776.3,2024-10-26 11:00:00+03:00,2024-10-26 14:59:59.999000+03:00,,,,,,,,,,,,,,,,,,,,,,,
0.3597,0.3616,0.3425,0.3482,11488913.04,2024-10-26 15:00:00+03:00,2024-10-26 18:59:59.999000+03:00,,,,-80.12175508418191,-2.003043877104548,,,45.32871972318345,-0.46712802768165534,,,0.325,0.3791,42.88354898336415,-0.711645101663585,,,,,,,,
0.3482,0.3579,0.3459,0.3521,7242997.36,2024-10-26 19:00:00+03:00,2024-10-26 22:59:59.999000+03:00,,,,-28.927959283341018,-0.7231989820835255,,,51.829268292682976,0.18292682926829756,,,0.3425,0.3658,41.20171673819743,-0.8798283261802567,,,,,,,,
0.3522,0.3599,0.3515,0.3576,5944168.21,2024-10-26 23:00:00+03:00,2024-10-27 02:59:59.999000+03:00,,,,50.73902589942692,1.268475647485673,,,50.470219435736624,0.047021943573662385,,,0.3425,0.3638,70.89201877934252,2.089201877934252,,,,,,,,
0.3577,0.3608,0.3526,0.3584,8799219.21,2024-10-27 03:00:00+03:00,2024-10-27 06:59:59.999000+03:00,,,,43.807367369506956,1.095184184237674,,,59.50704225352114,0.9507042253521143,,,0.3425,0.3638,74.64788732394356,2.4647887323943567,,,,,,,,
0.3585,0.3591,0.3506,0.3526,4948489.5,2024-10-27 07:00:00+03:00,2024-10-27 10:59:59.999000+03:00,,,,-18.634276208871896,-0.4658569052217974,,,37.09090909090909,-1.2909090909090908,,,0.3425,0.3616,52.87958115183259,0.2879581151832589,,,,,,,,
0.3525,0.3553,0.3453,0.347,8624647.99,2024-10-27 11:00:00+03:00,2024-10-27 14:59:59.999000+03:00,,,,-94.12215644403412,-2.353053911100853,,,47.22222222222214,-0.2777777777777857,,,0.3453,0.3608,10.967741935483728,-3.903225806451627,,,,,,,,
0.347,0.3591,0.3469,0.3548,13349386.43,2024-10-27 15:00:00+03:00,2024-10-27 18:59:59.999000+03:00,,,,10.48144869455555,0.26203621736388877,,,55.29411764705878,0.5294117647058784,,,0.3453,0.3608,61.29032258064516,1.129032258064516,,,,,,,,
0.3548,0.3599,0.3474,0.3512,11789479.7,2024-10-27 19:00:00+03:00,2024-10-27 22:59:59.999000+03:00,,,,-25.211704493175958,-0.630292612329399,,,36.440677966101816,-1.3559322033898185,,,0.3453,0.3608,38.06451612903233,-1.1935483870967674,,,,,,,,
0.3514,0.3739,0.3508,0.3622,14514144.61,2024-10-27 23:00:00+03:00,2024-10-28 02:59:59.999000+03:00,,,,102.74580785087016,2.5686451962717545,-0.10901167138679252,-0.10858189914235795,55.621301775147955,0.5621301775147955,-0.12439468437151133,-0.12375700175385054,0.3453,0.3739,59.09090909090915,0.9090909090909151,0.02131380791945139,0.021310581038234223,-0.07034277328599144,,,,,
0.3623,0.364,0.3355,0.3366,16243174.36,2024-10-28 03:00:00+03:00,2024-10-28 06:59:59.999000+03:00,,,,-96.53039041509473,-2.4132597603773682,-0.15459121397266143,-0.15337137706732829,35.07462686567166,-1.492537313432834,-0.2383290494549756,-0.23391684715189748,0.3355,0.3739,2.8645833333333077,-4.71354166666667,-0.4233413659697802,-0.3997416142720549,-0.2623432794970935,,,,,
0.3365,0.3443,0.33,0.3361,25549524.07,2024-10-28 07:00:00+03:00,2024-10-28 10:59:59.999000+03:00,,,,-69.99406334439804,-1.749851583609951,-0.2686637252533754,-0.2623809917849669,38.762886597938184,-1.1237113402061816,-0.3835110682854733,-0.3657527406411964,0.33,0.3739,13.895216400911151,-3.610478359908885,-0.7267469252729613,-0.6210711173523495,-0.41640161659283764,,,,,
