open_time,open,high,low,close,volume,close_time
2024-10-25 23:00:00+03:00,0.2451,0.2474,0.2236,0.2357,20309258.9,2024-10-26 02:59:59.999000+03:00
2024-10-26 03:00:00+03:00,0.2357,0.2407,0.2318,0.24,15335054.0,2024-10-26 06:59:59.999000+03:00
2024-10-26 07:00:00+03:00,0.2399,0.2414,0.2391,0.24,4619942.4,2024-10-26 10:59:59.999000+03:00
2024-10-26 11:00:00+03:00,0.2399,0.2414,0.2387,0.2404,3560756.6,2024-10-26 14:59:59.999000+03:00
2024-10-26 15:00:00+03:00,0.2404,0.2412,0.2337,0.236,6499099.2,2024-10-26 18:59:59.999000+03:00
2024-10-26 19:00:00+03:00,0.236,0.2403,0.2351,0.2399,4500521.2,2024-10-26 22:59:59.999000+03:00
2024-10-26 23:00:00+03:00,0.24,0.2416,0.2393,0.2403,3268365.4,2024-10-27 02:59:59.999000+03:00
2024-10-27 03:00:00+03:00,0.2403,0.241,0.2392,0.2407,3914287.8,2024-10-27 06:59:59.999000+03:00
2024-10-27 07:00:00+03:00,0.2407,0.241,0.2398,0.2401,2130898.4,2024-10-27 10:59:59.999000+03:00
2024-10-27 11:00:00+03:00,0.2402,0.2411,0.2385,0.2393,2230110.3,2024-10-27 14:59:59.999000+03:00
2024-10-27 15:00:00+03:00,0.2393,0.2422,0.2388,0.2417,3689677.9,2024-10-27 18:59:59.999000+03:00
2024-10-27 19:00:00+03:00,0.2417,0.2426,0.2407,0.2414,3150530.9,2024-10-27 22:59:59.999000+03:00
2024-10-27 23:00:00+03:00,0.2415,0.2446,0.2412,0.2427,3551834.6,2024-10-28 02:59:59.999000+03:00
2024-10-28 03:00:00+03:00,0.2428,0.2438,0.2375,0.2379,4913274.1,2024-10-28 06:59:59.999000+03:00
2024-10-28 07:00:00+03:00,0.2379,0.2423,0.237,0.2415,5772179.3,2024-10-28 10:59:59.999000+03:00
2024-10-28 11:00:00+03:00,0.2415,0.2427,0.239,0.2422,5098736.6,2024-10-28 14:59:59.999000+03:00
2024-10-28 15:00:00+03:00,0.2421,0.2422,0.237,0.2372,9912816.4,2024-10-28 18:59:59.999000+03:00
2024-10-28 19:00:00+03:00,0.2372,0.2415,0.2341,0.2411,9182855.6,2024-10-28 22:59:59.999000+03:00
2024-10-28 23:00:00+03:00,0.2412,0.2476,0.2408,0.2443,8826111.6,2024-10-29 02:59:59.999000+03:00
2024-10-29 03:00:00+03:00,0.2443,0.252,0.2433,0.2513,10017813.1,2024-10-29 06:59:59.999000+03:00
2024-10-29 07:00:00+03:00,0.2514,0.2534,0.2499,0.2511,6949360.9,2024-10-29 10:59:59.999000+03:00
2024-10-29 11:00:00+03:00,0.2511,0.2529,0.2494,0.2497,6697218.4,2024-10-29 14:59:59.999000+03:00
2024-10-29 15:00:00+03:00,0.2496,0.2534,0.2491,0.2531,6946161.4,2024-10-29 18:59:59.999000+03:00
2024-10-29 19:00:00+03:00,0.253,0.2599,0.2528,0.257,14168988.0,2024-10-29 22:59:59.999000+03:00
2024-10-29 23:00:00+03:00,0.257,0.2599,0.2535,0.2598,8097622.6,2024-10-30 02:59:59.999000+03:00
2024-10-30 03:00:00+03:00,0.2598,0.2618,0.2559,0.2607,5509291.6,2024-10-30 06:59:59.999000+03:00
2024-10-30 07:00:00+03:00,0.2608,0.2617,0.2588,0.26,5015392.6,2024-10-30 10:59:59.999000+03:00
