open_time,open,high,low,close,volume,close_time
2024-10-25 23:00:00+03:00,11.6,11.78,10.8,11.13,1107574.69,2024-10-26 02:59:59.999000+03:00
2024-10-26 03:00:00+03:00,11.14,11.4,10.96,11.34,815799.86,2024-10-26 06:59:59.999000+03:00
2024-10-26 07:00:00+03:00,11.34,11.39,11.09,11.1,315991.44,2024-10-26 10:59:59.999000+03:00
2024-10-26 11:00:00+03:00,11.1,11.23,11.07,11.1,289510.5,2024-10-26 14:59:59.999000+03:00
2024-10-26 15:00:00+03:00,11.09,11.13,10.82,10.86,560167.16,2024-10-26 18:59:59.999000+03:00
2024-10-26 19:00:00+03:00,10.85,11.04,10.82,10.98,276788.42,2024-10-26 22:59:59.999000+03:00
2024-10-26 23:00:00+03:00,10.98,11.11,10.96,11.01,173485.79,2024-10-27 02:59:59.999000+03:00
2024-10-27 03:00:00+03:00,11.01,11.06,10.9,11.04,190581.83,2024-10-27 06:59:59.999000+03:00
2024-10-27 07:00:00+03:00,11.05,11.06,10.92,10.94,126174.25,2024-10-27 10:59:59.999000+03:00
2024-10-27 11:00:00+03:00,10.94,10.99,10.84,10.9,180805.25,2024-10-27 14:59:59.999000+03:00
2024-10-27 15:00:00+03:00,10.89,11.13,10.87,11.1,301185.54,2024-10-27 18:59:59.999000+03:00
2024-10-27 19:00:00+03:00,11.11,11.18,10.89,10.97,294099.24,2024-10-27 22:59:59.999000+03:00
2024-10-27 23:00:00+03:00,10.97,11.12,10.93,10.99,199580.4,2024-10-28 02:59:59.999000+03:00
2024-10-28 03:00:00+03:00,10.99,11.03,10.77,10.79,275163.85,2024-10-28 06:59:59.999000+03:00
2024-10-28 07:00:00+03:00,10.78,11.03,10.71,10.97,318803.26,2024-10-28 10:59:59.999000+03:00
2024-10-28 11:00:00+03:00,10.98,11.17,10.95,11.11,238765.94,2024-10-28 14:59:59.999000+03:00
2024-10-28 15:00:00+03:00,11.11,11.2,10.81,10.82,575300.88,2024-10-28 18:59:59.999000+03:00
2024-10-28 19:00:00+03:00,10.81,11.08,10.74,11.0,444983.94,2024-10-28 22:59:59.999000+03:00
2024-10-28 23:00:00+03:00,11.0,11.27,10.97,11.18,379627.94,2024-10-29 02:59:59.999000+03:00
2024-10-29 03:00:00+03:00,11.19,11.49,11.15,11.42,417939.03,2024-10-29 06:59:59.999000+03:00
2024-10-29 07:00:00+03:00,11.42,11.54,11.41,11.49,318240.62,2024-10-29 10:59:59.999000+03:00
2024-10-29 11:00:00+03:00,11.49,11.58,11.46,11.49,309464.0,2024-10-29 14:59:59.999000+03:00
2024-10-29 15:00:00+03:00,11.49,11.56,11.4,11.55,416514.96,2024-10-29 18:59:59.999000+03:00
2024-10-29 19:00:00+03:00,11.55,11.74,11.47,11.54,588809.31,2024-10-29 22:59:59.999000+03:00
2024-10-29 23:00:00+03:00,11.55,11.81,11.46,11.8,362445.49,2024-10-30 02:59:59.999000+03:00
