open_time,open,high,low,close,volume,close_time
2024-10-24 15:00:00+03:00,5.242,5.48,5.215,5.424,2956040.3,2024-10-24 18:59:59.999000+03:00
2024-10-24 19:00:00+03:00,5.424,5.456,5.349,5.428,1354066.1,2024-10-24 22:59:59.999000+03:00
2024-10-24 23:00:00+03:00,5.427,5.522,5.383,5.423,1048695.4,2024-10-25 02:59:59.999000+03:00
2024-10-25 03:00:00+03:00,5.422,5.444,5.324,5.345,782666.3,2024-10-25 06:59:59.999000+03:00
2024-10-25 07:00:00+03:00,5.345,5.351,5.145,5.185,1386956.9,2024-10-25 10:59:59.999000+03:00
2024-10-25 11:00:00+03:00,5.187,5.292,5.128,5.278,1570730.3,2024-10-25 14:59:59.999000+03:00
2024-10-25 15:00:00+03:00,5.28,5.324,5.111,5.139,1691955.2,2024-10-25 18:59:59.999000+03:00
2024-10-25 19:00:00+03:00,5.138,5.157,4.95,5.091,2699923.7,2024-10-25 22:59:59.999000+03:00
2024-10-25 23:00:00+03:00,5.091,5.157,4.691,4.9,3582042.9,2024-10-26 02:59:59.999000+03:00
2024-10-26 03:00:00+03:00,4.899,4.912,4.814,4.881,1804099.8,2024-10-26 06:59:59.999000+03:00
2024-10-26 07:00:00+03:00,4.88,5.064,4.863,5.045,1514388.9,2024-10-26 10:59:59.999000+03:00
2024-10-26 11:00:00+03:00,5.046,5.069,5.016,5.051,780605.2,2024-10-26 14:59:59.999000+03:00
2024-10-26 15:00:00+03:00,5.051,5.09,4.922,4.94,1531199.0,2024-10-26 18:59:59.999000+03:00
2024-10-26 19:00:00+03:00,4.941,5.023,4.927,5.002,957692.8,2024-10-26 22:59:59.999000+03:00
2024-10-26 23:00:00+03:00,5.002,5.056,4.971,5.035,877583.9,2024-10-27 02:59:59.999000+03:00
2024-10-27 03:00:00+03:00,5.035,5.119,5.027,5.118,737107.2,2024-10-27 06:59:59.999000+03:00
2024-10-27 07:00:00+03:00,5.118,5.261,5.118,5.183,1751835.1,2024-10-27 10:59:59.999000+03:00
2024-10-27 11:00:00+03:00,5.183,5.258,5.181,5.206,967986.2,2024-10-27 14:59:59.999000+03:00
2024-10-27 15:00:00+03:00,5.206,5.358,5.203,5.301,1327056.9,2024-10-27 18:59:59.999000+03:00
2024-10-27 19:00:00+03:00,5.302,5.363,5.268,5.313,862997.5,2024-10-27 22:59:59.999000+03:00
2024-10-27 23:00:00+03:00,5.313,5.406,5.311,5.317,1269605.5,2024-10-28 02:59:59.999000+03:00
2024-10-28 03:00:00+03:00,5.318,5.365,5.259,5.275,956291.6,2024-10-28 06:59:59.999000+03:00
2024-10-28 07:00:00+03:00,5.273,5.488,5.257,5.472,1751889.2,2024-10-28 10:59:59.999000+03:00
2024-10-28 11:00:00+03:00,5.473,5.636,5.38,5.599,3258684.6,2024-10-28 14:59:59.999000+03:00
2024-10-28 15:00:00+03:00,5.599,5.766,5.54,5.586,4464459.3,2024-10-28 18:59:59.999000+03:00
2024-10-28 19:00:00+03:00,5.583,5.752,5.556,5.739,2595688.4,2024-10-28 22:59:59.999000+03:00
2024-10-28 23:00:00+03:00,5.739,5.999,5.736,5.974,3969459.3,2024-10-29 02:59:59.999000+03:00
2024-10-29 03:00:00+03:00,5.973,6.231,5.958,6.134,4221035.6,2024-10-29 06:59:59.999000+03:00
2024-10-29 07:00:00+03:00,6.135,6.186,6.036,6.082,1893846.0,2024-10-29 10:59:59.999000+03:00
2024-10-29 11:00:00+03:00,6.081,6.094,5.951,6.056,2090740.9,2024-10-29 14:59:59.999000+03:00
2024-10-29 15:00:00+03:00,6.054,6.324,6.047,6.207,3854527.3,2024-10-29 18:59:59.999000+03:00
